date,value
2013-12-05,1133663,5340392,5352818,5309528
2013-12-04,1190968,5310942,5374641,5304021
2013-12-03,1676144,5308820,5371913,5299071
2013-12-02,1373206,5372267,5386613,5307861
2013-11-29,1192773,5365447,5387977,5351758
2013-11-27,1122631,5364790,5394948,5354536
2013-11-26,2286072,5296949,5362113,5268333
2013-11-25,1612058,5239161,5320136,5228363
2013-11-22,1254110,5220268,5234160,5199065
2013-11-21,1091805,5187838,5244970,5182787
2013-11-20,963706,5202740,5219965,5154297
2013-11-19,1128798,5211681,5226987,5167885
2013-11-18,1759713,5232038,5297657,5199165
2013-11-15,1276257,5227593,5243404,5204563
2013-11-14,1166731,5222794,5252244,5204760
2013-11-13,1578515,5085546,5217389,5084283
2013-11-12,1218087,5090345,5140152,5076706
2013-11-11,1112528,5099488,5131919,5091861
2013-11-08,1290800,5095649,5144901,5094386
2013-11-07,1679632,5165662,5172330,5090042
2013-11-06,914174,5180766,5187838,5129090
2013-11-05,1181373,5154246,5211327,5139445
2013-11-04,1138656,5210570,5214964,5162732
2013-11-01,1283286,5212035,5233301,5178240
2013-10-31,1616405,5197587,5261205,5172532
2013-10-30,1324081,5240525,5240929,5182787
2013-10-29,1604995,5147932,5238050,5119644
2013-10-28,1158320,5128231,5169804,5117042
2013-10-25,2030479,5197032,5197032,5105702
2013-10-24,2092054,5212439,5256386,5176725
2013-10-23,2663226,5056500,5226986,5054631
2013-10-22,2208639,5076706,5117118,5030187
2013-10-21,3628191,5109339,5147427,5049176
2013-10-18,11563920,4933144,5129545,4920111
2013-10-17,4163147,4510893,4530645,4474220
2013-10-16,2004867,4474927,4537868,4465531
2013-10-15,1591887,4423857,4473715,4414966
2013-10-14,1243573,4377889,4426332,4371473
2013-10-11,1407096,4374706,4412340,4371019
2013-10-10,2255255,4363644,4388850,4345307
2013-10-09,2651123,4325455,4357632,4258270
2013-10-08,1943503,4371120,4374454,4301966
2013-10-07,1293591,4381879,4414916,4365008
2013-10-04,1358005,4420018,4432697,4394761
2013-10-03,2117005,4485687,4516501,4405369
2013-10-02,1495334,4459066,4492531,4434263
2013-10-01,1682984,4446538,4484020,4445528
2013-09-30,1720996,4390113,4449518,4386224
2013-09-27,1258822,4419109,4432748,4401378
2013-09-26,1259907,4436688,4459167,4420018
2013-09-25,1649029,4478362,4478362,4423049
2013-09-24,1466985,4478110,4496295,4452347
2013-09-23,1777442,4526856,4554336,4471543
2013-09-20,4343880,4538171,4567167,4524179
2013-09-19,1596560,4576562,4576562,4523067
2013-09-18,1934434,4477352,4566358,4460784
2013-09-17,1259422,4482706,4487682,4450327
2013-09-16,1341111,4527109,4531150,4469876
2013-09-13,1325286,4518521,4524482,4469724
2013-09-12,1095465,4533170,4535696,4495840
2013-09-11,1610577,4488414,4530998,4475988
2013-09-10,1287636,4495891,4505893,4465481
2013-09-09,1222504,4464117,4494527,4457500
2013-09-06,1561560,4457601,4464370,4413653
2013-09-05,1291335,4412441,4444669,4402893
2013-09-04,2040633,4346014,4412441,4319848
2013-09-03,2047636,4315756,4375515,4313685
2013-08-30,1862207,4322828,4334345,4271303
2013-08-29,1370908,4289034,4346166,4286609
2013-08-28,1329908,4294995,4321060,4282467
2013-08-27,1731654,4342327,4363088,4283124
2013-08-26,1056184,4394761,4419513,4374807
2013-08-23,1076493,4434313,4435172,4393498
2013-08-22,869911,4408400,4418755,4396023
2013-08-21,1757333,4398044,4429661,4377081
2013-08-20,1236259,4386426,4405419,4362128
2013-08-19,1810825,4332678,4404864,4331365
2013-08-16,1675087,4350712,4356572,4326768
2013-08-15,1869174,4366675,4369099,4334143
2013-08-14,2082097,4437041,4446437,4380415
2013-08-13,1419756,4479777,4488212,4426080
2013-08-12,1377034,4480130,4480635,4453610
2013-08-09,1323661,4498618,4523674,4495790
2013-08-08,1487625,4523522,4525290,4472023
2013-08-07,1379208,4521249,4538474,4491193
2013-08-06,1504606,4569995,4595349,4524734
2013-08-05,1309721,4573531,4574213,4542263
2013-08-02,1713765,4563681,4581664,4550446
2013-08-01,2133480,4521047,4569288,4521047
2013-07-31,2072892,4510893,4528669,4476493
2013-07-30,1755610,4472856,4524128,4449670
2013-07-29,1891862,4470027,4520138,4449771
2013-07-26,1777562,4480585,4495739,4455378
2013-07-25,3000533,4515339,4530392,4475988
2013-07-24,2063078,4582978,4598334,4549840
2013-07-23,2045127,4600355,4611973,4544132
2013-07-22,2902800,4556407,4610306,4531150
2013-07-19,7358055,4478665,4561206,4423099
2013-07-18,3579481,4642231,4647333,4562418
2013-07-17,1505868,4652385,4681986,4628643
2013-07-16,1982952,4683350,4687593,4616519
2013-07-15,1958669,4669054,4687745,4628946
2013-07-12,2567441,4647333,4662487,4623288
2013-07-11,2583821,4611973,4651425,4589342
2013-07-10,1706796,4563732,4602552,4548224
2013-07-09,1961588,4601870,4611720,4536100
2013-07-08,1969450,4542313,4577977,4531574
2013-07-05,1701830,4495840,4523118,4482353
2013-07-03,1048628,4444770,4491597,4437698
2013-07-02,1891448,4496800,4500841,4431485
2013-07-01,1722652,4477857,4506297,4470532
2013-06-28,2348727,4419513,4454570,4415931
2013-06-27,1926354,4439213,4468966,4428353
2013-06-26,1831328,4413704,4435172,4397640
2013-06-25,2552561,4431434,4443659,4367028
2013-06-24,3016272,4404257,4426686,4360663
2013-06-21,3981576,4487404,4495183,4410269
2013-06-20,3371895,4515945,4551356,4461995
2013-06-19,2915792,4553225,4601062,4533675
2013-06-18,2151510,4488970,4551356,4487455
2013-06-17,2145138,4441386,4492910,4436587
2013-06-14,2244971,4445780,4469017,4415623
2013-06-13,2069414,4389608,4443558,4372029
2013-06-12,2204549,4472856,4475584,4392993
2013-06-11,1757482,4465329,4480635,4442850
2013-06-10,2337753,4455883,4500841,4445730
2013-06-07,2673069,4396882,4445275,4371120
2013-06-06,2578905,4365967,4376222,4279689
2013-06-05,2106491,4356925,4391982,4329748
2013-06-04,1867345,4383900,4397741,4314291
2013-06-03,2475396,4409915,4414814,4319090
2013-05-31,1969357,4385264,4430121,4382233
2013-05-30,2120587,4394357,4439719,4376626
2013-05-29,2012380,4423604,4435122,4365917
2013-05-28,2257410,4462955,4506600,4447296
2013-05-24,2296360,4421331,4439314,4399863
2013-05-23,2274946,4430121,4495588,4414966
2013-05-22,2557609,4559236,4593333,4480029
2013-05-21,1982685,4586817,4605204,4534231
2013-05-20,2272695,4571561,4650364,4571561
2013-05-17,2791803,4596920,4614443,4548931
2013-05-16,3203974,4642282,4647232,4556458
2013-05-15,3984994,4523573,4629047,4516096
2013-05-14,1576836,4432646,4489172,4430828
2013-05-13,1448030,4439668,4457752,4411840
2013-05-10,1897154,4421584,4448003,4405672
2013-05-09,2199550,4399004,4443558,4385820
2013-05-08,2466446,4329092,4414360,4308431
2013-05-07,1958986,4359451,4363795,4297116
2013-05-06,2140979,4284942,4353591,4284942
2013-05-03,2511142,4227861,4277567,4223011
2013-05-02,2016664,4142693,4215687,4137389
2013-05-01,1454134,4158656,4166031,4123801
2013-04-30,2306166,4137137,4180781,4130469
2013-04-29,2300254,4057576,4155827,4056314
2013-04-26,2487637,4079550,4080257,4023883
2013-04-25,1990183,4123245,4124357,4079702
2013-04-24,1829051,4082126,4132085,4081571
2013-04-23,2292052,4046211,4119457,4042978
2013-04-22,2883007,4044190,4061153,3914873
2013-04-19,5802611,3885373,4058536,3870723
2013-04-18,3285226,3967155,3969429,3845467
2013-04-17,2036508,3974228,3994913,3930532
2013-04-16,1741556,3973419,4020953,3959932
2013-04-15,2452511,3970186,4026005,3925077
2013-04-12,1636329,4000697,4001263,3954931
2013-04-11,2028666,4005193,4006304,3960639
2013-04-10,1978662,3954880,4002516,3919924
2013-04-09,2157238,3917399,3959073,3905326
2013-04-08,2831918,3933816,3937857,3881533
2013-04-05,3433494,3970742,3975440,3921945
2013-04-04,2447102,4062628,4070205,3997212
2013-04-03,1738253,4109152,4112890,4044534
2013-04-02,2041175,4064093,4116072,4061365
2013-04-01,1806580,4015952,4052525,4007062
2013-03-28,2286612,4061314,4068285,4007314
2013-03-27,2163095,4074903,4076519,4047878
2013-03-26,1191420,4109354,4111879,4080510
2013-03-25,1706904,4103848,4138299,4075610
2013-03-22,1487868,4115618,4118143,4089855
2013-03-21,1466416,4098190,4126616,4090916
2013-03-20,1463422,4126175,4129610,4098948
2013-03-19,2097435,4097937,4138400,4073741
2013-03-18,1837742,4066416,4105616,4048585
2013-03-15,3096363,4134611,4143704,4108546
2013-03-14,1650811,4177498,4177498,4129004
2013-03-13,1641213,4182095,4196188,4153857
2013-03-12,1994079,4196289,4202250,4160727
2013-03-11,1594652,4201240,4241702,4200280
2013-03-08,2911833,4215434,4217555,4167698
2013-03-07,2052201,4213212,4226143,4190581
2013-03-06,2872395,4248395,4263423,4186691
2013-03-05,4043572,4187298,4243974,4187146
2013-03-04,2765170,4067932,4156534,4066416
2013-03-01,2175125,4030046,4077227,4021711
2013-02-28,4046716,4076469,4046362
2013-02-27,2025716,4014892,4065154,3996252
2013-02-26,2202194,4015902,4020700,3962357
2013-02-25,2303464,4052778,4083642,3993120
2013-02-22,2053709,4037421,4047474,4009840
2013-02-21,3504108,4031056,4068690,3996807
2013-02-20,2763911,4067932,4086471,3999707
2013-02-19,2930859,4020903,4076519,4017316
2013-02-15,2729417,3977511,4007112,3975844
2013-02-14,1735119,3938766,3984280,3928865
2013-02-13,1197970,3940787,3967155,3939979
2013-02-12,1858945,3948970,3980037,3936948
2013-02-11,2166856,3932048,3955285,3908559
2013-02-08,3017515,3940787,3973823,3937908
2013-02-07,2839906,3888100,3934118,3866884
2013-02-06,2073310,3834403,3904568,3831524
2013-02-05,1870516,3844809,3895223,3836399
2013-02-04,3039252,3877947,3892010,3830362
2013-02-01,3740977,3830009,3922955,3829503
2013-01-31,1632827,3791163,3827079,3789850
2013-01-30,1732972,3807479,3843900,3803286
2013-01-29,1745448,3772170,3823694,3771109
2013-01-28,1626733,3797477,3816875,3777928
2013-01-25,2225604,3792476,3831423,3789850
2013-01-24,3381676,3744336,3823087,3740643
2013-01-23,5894240,3717816,3783535,3716806
2013-01-22,3746912,3559554,3562964,3513384
2013-01-18,3225898,3588347,3600521,3542733
2013-01-17,2209894,3625475,3635220,3591681
2013-01-16,2023007,3649167,3658967,3605068
2013-01-15,3927265,3633659,3712815,3597137
2013-01-14,2863106,3722918,3749185,3648914
2013-01-11,1285125,3748175,3750329,3719382
2013-01-10,1835680,3752368,3763330,3705238
2013-01-09,2023414,3699025,3729737,3680486
2013-01-08,1675767,3715543,3719381,3659421
2013-01-07,1655567,3715088,3734940,3690488
2013-01-04,2763352,3684224,3745498,3675839
2013-01-03,2318140,3661947,3697307,3640680
2013-01-02,2541125,3634113,3672403,3619616
2012-12-31,1997204,3536014,3589408,3515809
2012-12-28,1400727,3544551,3570920,3536065
2012-12-27,1647392,3572082,3580669,3528993
2012-12-26,1182317,3576779,3601077,3548188
2012-12-24,841931,3609311,3612695,3573749
2012-12-21,3525039,3606583,3631078,3589156
2012-12-20,1656953,3653511,3660533,3621745
2012-12-19,1918493,3640630,3652198,3620272
2012-12-18,3004838,3619868,3683011,3612039
2012-12-17,3034558,3563797,3729384,3556321
2012-12-14,2129893,3531822,3575517,3528084
2012-12-13,3443866,3616433,3619237,3533741
2012-12-12,2425774,3532125,3553745,3503079
2012-12-11,2687108,3485500,3545713,3473983
2012-12-10,1366366,3462213,3493835,3454130
2012-12-07,1918392,3510757,3520254,3447205
2012-12-06,1462216,3473326,3513838,3457767
2012-12-05,1860794,3496360,3508231,3446756
2012-12-04,1991355,3510757,3513333,3463779
2012-12-03,2192348,3547330,3565767,3506266
2012-11-30,3162630,3492117,3532074,3463728
2012-11-29,2775139,3474286,3505200,3445088
2012-11-28,3041840,3374418,3459788,3353606
2012-11-27,2508178,3334815,3409728,3323853
2012-11-26,2202401,3366488,3369316,3329006
2012-11-23,922477,3384319,3384471,3364770
2012-11-21,2111456,3379369,3383461,3335977
2012-11-20,2087785,3381996,3424882,3357041
2012-11-19,2368104,3312235,3379015,3311376
2012-11-16,3437836,3263186,3298672,3212722
2012-11-15,1848663,3283442,3333956,3252608
2012-11-14,1667792,3337290,3344968,3285968
2012-11-13,1593945,3349111,3372347,3325015
2012-11-12,1405870,3352899,3383461,3338351
2012-11-09,3114084,3306931,3376085,3284957
2012-11-08,2596940,3385481,3391997,3289655
2012-11-07,2231507,3409728,3426054,3366740
2012-11-06,1582791,3462667,3467820,3422609
2012-11-05,1635894,3457717,3469638,3412557
2012-11-02,2324369,3509696,3513535,3472214
2012-11-01,2048771,3432460,3490046,3428519
2012-10-31,1536501,3434278,3440037,3409728
2012-10-26,1950865,3417305,3450291,3390533
2012-10-25,2399090,3434985,3445088,3402201
2012-10-24,2494311,3469335,3470345,3411092
2012-10-23,2915611,3394624,3472012,3394574
2012-10-22,4055372,3440087,3458374,3382955
2012-10-19,11479490,3564201,3569859,3394574
2012-10-18,12407870,3816572,3836197,3414780
2012-10-17,2292519,3758025,3820613,3739386
2012-10-16,2058068,3738729,3773382,3720191
2012-10-15,3017878,3747872,3757419,3691099
2012-10-12,2403670,3797932,3813187,3758783
2012-10-11,2383687,3803236,3831524,3790052
2012-10-10,2039703,3747468,3776100,3729434
2012-10-09,3002784,3837434,3845764,3750852
2012-10-08,1957226,3844153,3857185,3809550
2012-10-05,2735841,3893202,3911741,3864384
2012-10-04,2452198,3852993,3889060,3836070
2012-10-03,2208139,3817481,3858903,3799700
2012-10-02,2768926,3865369,3869359,3789951
2012-10-01,3167487,3834302,3864358,3819956
2012-09-28,2783390,3809550,3835565,3794396
2012-09-27,3920387,3838849,3853447,3796922
2012-09-26,5672350,3787829,3845365,3743124
2012-09-25,6048362,3803994,3863803,3776766
2012-09-24,3560175,3692609,3788789,3688821
2012-09-21,6356170,3698721,3712411,3688164
2012-09-20,2906562,3659623,3694529,3643206
2012-09-19,3097447,3624415,3680284,3618909
2012-09-18,2066329,3575315,3630274,3570263
2012-09-17,1507518,3576982,3601077,3561272
2012-09-14,2618474,3584508,3601683,3571425
2012-09-13,2657503,3501109,3581477,3488228
2012-09-12,2641060,3482519,3510297,3439431
2012-09-11,1869256,3525709,3539298,3490551
2012-09-10,2559567,3585316,3600723,3527881
2012-09-07,3231250,3536014,3597895,3524244
2012-09-06,3042880,3465092,3535459,3458880
2012-09-05,1708169,3434985,3467820,3430641
2012-09-04,1889318,3457969,3460243,3402151
2012-08-31,2125576,3455191,3478327,3435187
2012-08-30,1626719,3456403,3472316,3435895
2012-08-29,2988737,3421700,3480398,3415537
2012-08-28,2057213,3359214,3422963,3357900
2012-08-27,2613607,3349060,3394574,3330117
2012-08-24,1426194,3412759,3437258,3405081
2012-08-23,1783743,3406041,3437410,3389522
2012-08-22,1908504,3371236,3438016,3367791
2012-08-21,2221205,3400181,3424882,3344908
2012-08-20,1756206,3412254,3429277,3397908
2012-08-17,2177596,3405283,3421094,3393058
2012-08-16,1717691,3371893,3407910,3369721
2012-08-15,2410680,3385885,3405939,3354667
2012-08-14,3660483,3330168,3398867,3328905
2012-08-13,3267551,3270409,3334714,3266671
2012-08-10,1434408,3225805,3244243,3213378
2012-08-09,1057880,3255709,3265105,3240607
2012-08-08,1320536,3228128,3262579,3225350
2012-08-07,1981795,3241969,3254447,3215096
2012-08-06,1782094,3230957,3280310,3228987
2012-08-03,1896878,3232927,3251719,3213429
2012-08-02,1977690,3159732,3222976,3149124
2012-08-01,1844456,3219288,3230444,3189384
2012-07-31,1863427,3173623,3215247,3173421
2012-07-30,2186607,3212974,3246061,3179887
2012-07-27,3548453,3126291,3207670,3119270
2012-07-26,1684905,3106641,3116087,3081535
2012-07-25,1822973,3072897,3098458,3057996
2012-07-24,2006206,3106641,3121442,3052793
2012-07-23,3549758,3033294,3123563,3022029
2012-07-20,6463308,3075120,3096235,3021676
2012-07-19,4623294,2960856,3023191,2960149
2012-07-18,1547154,2914585,2948480,2910291
2012-07-17,1679742,2921910,2933225,2871244
2012-07-16,1462261,2911504,2925749,2888322
2012-07-13,1975080,2890187,2925538,2872001
2012-07-12,2309397,2864778,2889075,2839369
2012-07-11,3499011,2911150,2918980,2853766
2012-07-10,1923015,2981315,2992630,2923476
2012-07-09,1714741,2954845,2973283,2936155
2012-07-06,2160718,2992731,2998136,2944086
2012-07-05,2345901,2974091,3031172,2972980
2012-07-03,1190525,2929891,2972323,2919738
2012-07-02,1655242,2939034,2944994,2912160
2012-06-29,2518306,2904381,2930497,2890439
2012-06-28,1920770,2858615,2860282,2814718
2012-06-27,1691146,2867708,2899471,2859221
2012-06-26,1350151,2842753,2862151,2826185
2012-06-25,1581536,2865839,2869690,2815425
2012-06-22,2202179,2869223,2886802,2858211
2012-06-21,2010772,2929032,2929032,2847653
2012-06-20,2346698,2928881,2929840,2897057
2012-06-19,2075909,2897461,2951461,2895087
2012-06-18,2496289,2842046,2900593,2825023
2012-06-15,2998982,2830529,2851644,2814112
2012-06-14,2341405,2835378,2854422,2811233
2012-06-13,1952307,2837500,2864172,2822144
2012-06-12,3222462,2878164,2880841,2821638
2012-06-11,2660163,2951107,2956702,2862606
2012-06-08,1410166,2908877,2934892,2902462
2012-06-07,1757697,2968231,2969696,2915949
2012-06-06,2095103,2912059,2939792,2897562
2012-06-05,2339736,2906856,2920394,2861494
2012-06-04,2432436,2880437,2932316,2879376
2012-06-01,3057843,2888368,2892712,2870991
2012-05-31,2966317,2973889,2980355,2924789
2012-05-30,1906529,2971060,2989953,2947672
2012-05-29,2604043,3009704,3026475,2971868
2012-05-25,3581521,3035921,3039608,2971666
2012-05-24,1890980,3077141,3091083,3025151
2012-05-23,3170890,3039204,3079363,3016321
2012-05-22,3049291,3098761,3100630,3010664
2012-05-21,3075229,3033446,3110147,3030869
2012-05-18,5970679,3157661,3194637,3014200
2012-05-17,3353391,3201760,3222067,3138112
2012-05-16,4834783,3121593,3182918,3111389
2012-05-15,2102039,3057895,3106641,3049812
2012-05-14,1821175,3034810,3073807,3033799
2012-05-11,2098640,3083152,3104368,3054965
2012-05-10,1533977,3096336,3112652,3082546
2012-05-09,2328424,3065320,3113612,3040013
2012-05-08,2675712,3058804,3116239,3034405
2012-05-07,1994142,3005612,3084263,3005612
2012-05-04,2207360,3060774,3070718,3014755
2012-05-03,1866837,3079464,3105782,3076080
2012-05-02,1611434,3036931,3071837,3033951
2012-05-01,2002121,3050014,3089466,3031829
2012-04-30,2405297,3096488,3112107,3033951
2012-04-27,1634699,3106742,3115431,3084415
2012-04-26,2091974,3085981,3121795,3079868
2012-04-25,1819854,3051075,3088203,3045418
2012-04-24,1928987,3021979,3064361,3017332
2012-04-23,2197498,2995004,3023040,2981365
2012-04-20,3056571,3052338,3075575,3009805
2012-04-19,3294552,3059612,3113006,3025818
2012-04-18,2668230,3071534,3095528,3045064
2012-04-17,3012223,3074110,3120230,3066280
2012-04-16,5691152,3147053,3151144,3039255
2012-04-13,8157100,3271066,3278340,3149781
2012-04-12,5700940,3244798,3299303,3234241
2012-04-11,2198348,3202467,3212722,3188980
2012-04-10,2476956,3200194,3205144,3154882
2012-04-09,2179489,3174735,3209337,3158621
2012-04-05,2317058,3193728,3214894,3175189
2012-04-04,1627027,3225098,3227876,3187969
2012-04-03,2044362,3260256,3273086,3226057
2012-04-02,2283920,3236817,3270813,3206862
2012-03-30,2310635,3292282,3301071,3237979
2012-03-29,1923766,3300819,3316731,3254649
2012-03-28,2538443,3293696,3326829,3288897
2012-03-27,2005747,3268439,3301122,3257174
2012-03-26,1819122,3258185,3280866,3230604
2012-03-23,1940190,3266267,3275865,3237474
2012-03-22,2409720,3225350,3277380,3187464
2012-03-21,2469437,3205700,3270258,3195092
2012-03-20,1540452,3187060,3213025,3168622
2012-03-19,2172691,3147659,3219137,3138167
2012-03-16,3050086,3136394,3161742,3132151
2012-03-15,2435040,3114723,3149578,3105782
2012-03-14,2936757,3106641,3145941,3098862
2012-03-13,2243161,3075070,3121038,3058915
2012-03-12,1668826,3030869,3066230,3027131
2012-03-09,2670511,3071028,3090982,3030869
2012-03-08,1345228,3081586,3088961,3062946
2012-03-07,1264177,3076585,3087384,3060471
2012-03-06,3174216,3071534,3075373,2999752
2012-03-05,1593150,3134071,3144476,3088355
2012-03-02,1573214,3142001,3152104,3133515
2012-03-01,2236470,3143315,3160692,3122553
2012-02-29,3136837,3124826,3160186,3109167
2012-02-28,2847297,3081384,3130737,3069665
2012-02-27,1810776,3064158,3093305,3056430
2012-02-24,1934717,3067998,3089719,3058703
2012-02-23,2053490,3066230,3070978,3032637
2012-02-22,1966985,3091285,3115633,3064765
2012-02-21,2480739,3050419,3121189,3045418
2012-02-17,2448307,3055975,3069412,3042993
2012-02-16,2530161,3045114,3075373,3019403
2012-02-15,2420676,3096185,3096185,3043801
2012-02-14,1803351,3089163,3091487,3054914
2012-02-13,1816059,3083910,3100774,3081485
2012-02-10,2328170,3070675,3071938,3051075
2012-02-09,2264670,3091588,3104115,3076332
2012-02-08,1835626,3074514,3088203,3054822
2012-02-07,2091935,3066987,3078303,3049874
2012-02-06,3679425,3005663,3085577,3000611
2012-02-03,3167985,2983689,3016069,2970505
2012-02-02,2414672,2954441,2962220,2940347
2012-02-01,2319450,2954795,2957623,2925496
2012-01-31,2143340,2944995,2950046,2905341
2012-01-30,2330448,2919990,2929840,2896501
2012-01-27,3617065,2883266,2931457,2875941
2012-01-26,3225543,2889328,2901956,2851796
2012-01-25,4985559,2917262,2923324,2861040
2012-01-24,3053543,2961766,2968636,2919738
2012-01-23,3412900,2960149,2973586,2945803
2012-01-20,10574250,2983032,2985406,2938428
2012-01-19,6191460,3237928,3237928,3189788
2012-01-18,2760676,3165389,3202619,3142607
2012-01-17,1909194,3192415,3192415,3160591
2012-01-13,2306560,3163520,3167006,3137253
2012-01-12,1874793,3188576,3197012,3164733
2012-01-11,2398850,3149578,3179331,3137576
2012-01-10,4393893,3181150,3201608,3116289
2012-01-09,5821468,3265762,3268288,3138112
2012-01-06,2692127,3329663,3333956,3282381
2012-01-05,3278639,3344716,3354011,3314912
2012-01-04,2855601,3359365,3385734,3337088
2012-01-03,3671840,3298293,3375126,3295414
2011-12-30,1780941,3243131,3267075,3243131
2011-12-29,1571565,3240454,3248082,3208680
2011-12-28,2126536,3246819,3258185,3223330
2011-12-27,1604892,3192768,3255608,3192516
2011-12-23,1453416,3192516,3206054,3185242
2011-12-22,1821220,3172057,3191152,3167309
2011-12-21,2497101,3182463,3191607,3126645
2011-12-20,2385658,3172310,3191708,3172259
2011-12-19,2142089,3172360,3174836,3131898
2011-12-16,4452345,3153721,3178978,3139324
2011-12-15,2407257,3144628,3152104,3125281
2011-12-14,3895707,3141233,3153721,3093962
2011-12-13,4025729,3176149,3215550,3146295
2011-12-12,2183335,3141395,3163116,3133363
2011-12-09,2762815,3121795,3178018,3116795
2011-12-08,2411328,3137152,3169532,3108157
2011-12-07,2256480,3140385,3160490,3122301
2011-12-06,2326218,3147002,3175442,3133111
2011-12-05,3195292,3170491,3192011,3144022
2011-12-02,4084603,3116997,3152104,3113006
2011-12-01,3619290,3030869,3111693,3025818
2011-11-30,3390173,3020514,3028394,2990912
2011-11-29,1831109,2969646,2982173,2936559
2011-11-28,2826339,2926658,2974394,2912160
2011-11-25,1562341,2855028,2900896,2835530
2011-11-23,2325354,2906351,2931103,2879882
2011-11-22,2404890,2929840,2954946,2905796
2011-11-21,2994904,2969040,2972778,2889883
2011-11-18,3285209,3040972,3053601,2999298
2011-11-17,3491590,3081636,3092952,3014604
2011-11-16,2607373,3091891,3123311,3084465
2011-11-15,2675138,3095528,3122200,3083910
2011-11-14,3188255,3071281,3122200,3070170
2011-11-11,3975147,3037436,3091941,3023797
2011-11-10,2867136,3060850,3060912,2988235
2011-11-09,3708872,3052389,3078303,3024100
2011-11-08,3013082,3076332,3103459,3049055
2011-11-07,3355600,2997126,3075221,2991620
2011-11-04,2834402,2998035,3029556,2992630
2011-11-03,2668251,2965201,3018241,2948632
2011-11-02,2120330,2954593,2970050,2932265
2011-11-01,3122978,2930346,2957674,2913423
2011-10-31,2557538,3006067,3029303,2988791
2011-10-28,2506880,3003187,3042488,3001824
2011-10-27,3777095,3022888,3044508,2997025
2011-10-26,2872512,2978082,2981264,2893773
2011-10-25,2538887,2996014,3005612,2944237
2011-10-24,3424101,2963786,3030718,2962675
2011-10-21,3389394,2977880,2994246,2963685
2011-10-20,3377967,2939438,2974748,2927365
2011-10-19,2929393,2966918,2990761,2925900
2011-10-18,3795645,2930800,2993287,2916707
2011-10-17,4007435,2948632,2989599,2919738
2011-10-14,8520455,3028192,3028849,2968080
2011-10-13,5570931,2778448,2823760,2768295
2011-10-12,3174742,2768851,2804716,2751171
2011-10-11,2851151,2694746,2762132,2694746
2011-10-10,2320636,2652920,2715002,2642918
2011-10-07,2852232,2610740,2629279,2577754
2011-10-06,3421237,2563610,2602658,2538858
2011-10-05,4521065,2507287,2565126,2428585
2011-10-04,4158130,2475362,2543101,2427706
2011-10-03,4472004,2575481,2586342,2500467
2011-09-30,2723353,2627814,2646959,2598364
2011-09-29,2903388,2707779,2714144,2623773
2011-09-28,2261503,2735360,2748089,2665650
2011-09-27,3005644,2718690,2763395,2707829
2011-09-26,2630419,2663376,2692069,2592656
2011-09-23,2776390,2609376,2659184,2598971
2011-09-22,4398155,2658325,2671090,2596445
2011-09-21,2512162,2766628,2803554,2722024
2011-09-20,2773215,2775266,2821335,2741270
2011-09-19,2466092,2729550,2777792,2704445
2011-09-16,3527146,2752029,2762334,2743644
2011-09-15,2958373,2705051,2752939,2700303
2011-09-14,2688179,2690351,2712376,2656153
2011-09-13,2351749,2687371,2696868,2643928
2011-09-12,2667544,2616449,2687320,2614125
2011-09-09,3266543,2684340,2700757,2632765
2011-09-08,2379828,2696463,2723236,2686866
2011-09-07,2755762,2679541,2707269,2664134
2011-09-06,2715157,2580280,2640695,2578765
2011-09-02,2400030,2649333,2666759,2630441
2011-09-01,2413331,2731571,2747130,2683411
2011-08-31,2689989,2751726,2759607,2707577
2011-08-30,2987165,2718639,2742886,2681360
2011-08-29,2335592,2700303,2725004,2695261
2011-08-26,3592659,2626703,2679561,2592101
2011-08-25,3292281,2679188,2713992,2618166
2011-08-24,3593750,2623369,2677268,2612761
2011-08-23,4344635,2543405,2633876,2520966
2011-08-22,4905627,2545930,2561085,2498093
2011-08-19,5407117,2522391,2600840,2479554
2011-08-18,6286880,2644282,2651455,2528200
2011-08-17,4052146,2727934,2746422,2681158
2011-08-16,6935173,2790572,2790622,2678783
2011-08-15,7143985,2795623,2854018,2758344
2011-08-12,3153906,2876800,2881852,2830832
2011-08-11,4829343,2797593,2871749,2770265
2011-08-10,5367143,2835782,2849623,2766830
2011-08-09,6466182,2833863,2902613,2732884
2011-08-08,7484949,2843865,2874274,2749756
2011-08-05,5920728,2942696,2980355,2838914
2011-08-04,4906858,3003086,3025060,2917060
2011-08-03,3819589,3001925,3046024,2948157
2011-08-02,3197678,3061178,3079717,2988286
2011-08-01,3962534,3087547,3109167,3026727
2011-07-29,4133695,3052237,3106439,3049509
2011-07-28,3096326,3057086,3111592,3046024
2011-07-27,3927835,3117653,3136697,3054864
2011-07-26,2329751,3122048,3169780,3117845
2011-07-25,3128156,3098357,3159223,3096538
2011-07-22,3524706,3058097,3129373,3052439
2011-07-21,3467611,3000712,3071584,3000611
2011-07-20,2221605,3041882,3045165,3007380
2011-07-19,2954713,3011371,3054510,3008289
2011-07-18,4465769,2992933,3041225,2990458
2011-07-15,13696060,3018241,3032132,2971061
2011-07-14,6462353,2723337,2737885,2660750
2011-07-13,2787879,2712628,2747988,2710022
2011-07-12,2832191,2667973,2724853,2657062
2011-07-11,2830694,2668074,2707476,2654536
2011-07-08,4767244,2692170,2715912,2663478
